,content,sentiment
4644,going work one suck miss happy hour sonic,0
4645,got school. goin cinncinatti wednesday,1
4646,coraline scary yesterday puke luckily. ahaa. week amp day till baby,1
4647,wish hanging kobe right,0
4648,finally got km traffic jam. probably able make time lap tonight,1
4649,@violetbakes friend massive beatles fan impressed,0
4650,@tahninial nothing make up last time checked jar curry sauce pepper inside disappointed,0
4651,everything going wrong quot happy day quot,0
4652,home fam see como tomorrow,1
4653,really really miss,0
4654,thank @ddlovato cant wait ummm btw ima crash still sick,0
4655,checking say good monday morning mamo friends....,1
4656,received personal email perez hilton,1
4657,@paulshadwell thanks trying done good can t fathom take apple store. sigh...,0
4658,single handedly killed fly crane fly hairbrush gonna go disinfect now...but bug beware,0
4659,sun shinning im out,1
4660,@kiki miacherry morning kik enjoy breakfast,1
4661,@loris sl happy sunday,1
4662,feeling deflated. hubby saw swing set amp think piece junk. thought found something good kid,0
4663,@steffisticated recorded sent people obviously meant get there. didn t feel bad.,0
4664,way sleepy awake,0
4665,lol...my neighbor must think im nuts...for canuck,1
4666,uploading photo myspace musical,1
4667,@itxi itx credit unfortunately,0
4668,ok wtf something menu in window sell it wanted bubble tea,0
4669,@moovmnt hey,1
4670,@animalbehavior sorry dead as gonna,0
4671,apartment nothin do little hungry http myloc.me fim,0
4672,@loonyboi rule this bought second game full price lost move.,1
4673,@taylorswift hey tay plz u write hey elin me im sick u feel better,1
4674,depressed watching think dance,0
4675,going memorial guy grade died.,0
4676,last wrte again....got bored previous dayss....,0
4677,@scottrmcgrew dancing pirouette ballerina hug morning awesome brudder,1
4678,hi all recovering party looking forward exciting bank holiday around diy shops...life cant get much better.surely,1
4679,excited summer... steve winwood eric clapton eagle death metal ahhh dead weather,1
4680,@leifreak hi miss. isabelle here. ],1
4681,trash repops. getting tomorrow night suppose.,0
4682,stress recital gone went well star trek new favorite movie wish space,1
4683,happy mother day are trying nailed teenager tree,1
4684,@meiko time morning go way across town take pic so sad,0
4685,oh radio amazing yesterday.,1
4686,@brianmcnugget rofl that s like hear,1
4687,@ idiot hahaha work strip club know alrighty mister done public may dancing today,1
4688,@jpadamson wait red could ages. know mean though. really looking new job,0
4689,want goto lonovala frenz wedding....bt....no transport arrngmnts wrkg,0
4690,@stonezoneshow http twitpic.com gwh bwahahahahahahaha nice want doggy,1
4691,@displayspook damn missed,0
4692,happy mother day. ekin sayang mak,1
4693,@humbush nothing perfect life darn it,0
4694,@lauradawg lol okay song catchy get stuck head,1
4695,@brandenhaydon yes really do.,0
4696,birthday awesome on videomy daughter opening last gift screaming joy quot my birthday wish came true quot couldn t better.,1
4697,@whatswithinu much tune word today. thanks.,1
4698,making margarita watch milk. good time,1
4699,working baseball fundraiser get percent platium diamond wedding package let u know saw u twitter,1
4700,omg time sleep today horror really hope best weekend ..goodnight buddy,0
4701,sore yesterday. definitely feeling hill now leg hurt way booty. good hurt,0
4702,@shaundiviney u point pointing yesterday ppl wait til midnight .... kinda pissed,0
4703,feeling well. food poisoning.......,0
4704,@yelyahwilliams alright. really wish guy could ve done show tennessee now can t go one show,0
4705,hate feeling get listen song completely reminds thing used amp get emotional,0
4706,@bellabkny thanks support kept updating help,1
4707,@aoibhe well get real clear shot got best could...silly people walking admitting er...,1
4708,@blacksilkblog hug able shag crush anymore x,1
4709,@williamduncan archetype thing comm. class studied archetype popular media. reading link now thanks,1
4710,cool lil night. berrie s eat pizza waitin @noelpresident,1
4711,goodnight everyone happy mother day mother,1
4712,@mikegentile http twitpic.com la best kind gum ever bought pack,1
4713,hi @blowmefool thanks follow good luck friend ha,1
4714,@xxsteebiexx lol know wld like get reply seann william scott dont reply he one favourite actor,0
4715,phone stubborn think gene something,0
4716,going bed pain fell shoulder today. good night,0
4717,@juicystar man wont home co host you xo blair,0
4718,tried oprahs free unfried kfc loved went back another try topped boba wolverine.chilled pope dave ben,1
4719,@carlkr please wear glass next video look amazing them.,1
4720,@theasterik better be. also yes. unf unf lt ...lisa still gotten any btw smacked,1
4721,great weekend glad sunny today,1
4722,@frozenthesword yay hope day work wonderful si bank holiday england today everyone work,1
4723,fuck...ahaha hate life sometimes. reply bad thing ..even bad kidding whatever fml,0
4724,happy mama s day mamas.,1
4725,@julienviet propellerheads harddrive long while. got music repo back shape felt nostalgic,1
4726,@aphrodaisy thanks making homemade lasagna mum today.,1
4727,@heavenlykevinly go sleeeeeeepz,0
4728,@vivyouell got me. that s obviously going wrong,0
4729,wish would rain...but,0
4730,stomach cramp sat bed hot water bottle hot milk amp toast feel like wi girl minus stomach cramp,0
4731,happy mother s dayyyy,1
4732,http twitpic.com tw square b sad she s well square crocheted bee poly fibe ...,0
4733,wearing new victoria s secret slipper,1
4734,subway always taste better some one else pay http tinyurl.com resh,1
4735,another gorgeous day pau...will home time week though depressing thought,0
4736,old pub kickin time whey late stinkered . got cub tomorrow gonna suffer,0
4737,watching twin handle mariner again whoo hoo tony http,1
4738,wish could go meet middle tomorrow.,0
4739,@taylorswift oh great hope blast there,1
4740,@captainflashman oh poor you,0
4741,wal mart orientation...it s work seriously...this suck,0
4742,@mikki kayla meeeeee toooooooo gonna disappointed season .,0
4743,@sandy b shes bad sort lot pain,0
4744,@maczombierawr wish left dead. first need something play on...,0
4745,can t believe leaving place tomorrow.,0
4746,@em hahhaha indeed kinda like spoon... hahaha,1
4747,@kayles yessss doe yay told awesome,1
4748,bos night out.,1
4749,happy mother day,1
4750,good day all. let s see get accomplished today together.,1
4751,@darrylep lol splurge chocolate then. plan splurging little tomorrow,1
4752,sickk ... tomorrow disaster get better.,0
4753,@nick carter awww poor know ... u bless,1
4754,@lovehate envy come dont think good,1
4755,@markman happy mother day mark,1
4756,drs,0
4757,joining twitter added random person,1
4758,wake x.x tired. moment listing music make happy let wake,1
4759,@yasminegalenorn depressed already isnt. want book,0
4760,@eeks wish nowww grrrrrrr,0
4761,second last biology first time ever time. haha.,1
4762,unopened pack goat cheese starin face. starving din til,0
4763,@isapersefone well got dvd get book too,1
4764,getting phone taken away,0
4765,@margaretcho learn tw headed boy nutreal milk hotel,1
4766,http twitpic.com wta pretty damn good friday night,1
4767,watched ten pound last night brilliant movie i couldnt stop weeping,0
4768,@superstarnikki one days....,0
4769,jonas absolutely heartwarming. now time bed. goodnight @jonasbrothers,1
4770,found book. starting real paper bound journal tonight. annoying zit lip. make look like herpes,0
4771,@holmescnn oh realize well already work today still car ask,0
4772,didnt get paid week roll tuesday,0
4773,starving. alyssa s mom would bring subway.,0
4774,feel sick..like wanna get bed bothered go work turn da light off pull da shade n tv type sick,0
4775,@pink i m looking forward see hear norway live fast,1
4776,today first mother day little boy. hope beautiful mother day,1
4777,sitting katies house jo two away stuff swine flu bronchitis thats diff story.,0
4778,@breakfastnews ets endoscopic thoracic sympathectomy invaluable surgical procedure,1
4779,@jobondi awsome thanks jo...can t wait xx,1
4780,@laurenbakarian miss,0
4781,@gergtreble trailed street sheffield find pub number landlines. go it,0
4782,lame deland favorite people,0
4783,notthebest weekend....but oh well....i right sad,0
4784,stupid twitter faceless ...,0
4785,@suzyqbee that d awesome think ever blogged about,1
4786,@hellenbach good stuff cant wait result,1
4787,@muffinwomanxo eh u dont like retro tisk tisk u upto ...apart waxing ur quot mustache quot lol,1
4788,still sick sigh,0
4789,cooky milk make feel better. thanks babe. still recuperating last night. http yfrog.com izrj,1
4790,@faulko watchign garden window...far hot,0
4791,@marycateomalley like simpson that s like asking quot so like breathing quot,1
4792,sad day beer drinking movie goers. speakeasy theater,0
4793,@mercuriosjewels wonderful trip read twilight novels. completely consuming engrossing. kinda sad done.,0
4794,@katiefreeze miss you lonely empty without you http yfrog.com ozxoj,0
4795,ugg want go kaylen house cant finna bored weekend uuurgg wanna spend da nite go see go shopping,0
4796,@limheeian iphone awesome man time join apple cult,1
4797,omg happy now thanks micheal sheen aka aro know photoshoot volturi done happies,1
4798,listening falling rain...lalala,1
4799,@cardave lol thanks,1
4800,traffic lame matter hard try can t get anywhere time movie yay,0
4801,@kellycombs bummed miss you. hope enjoy writing conf. tho,0
4802,@thelastdoctor creepy first really grow like him. cried like baby tosh died.,0
4803,@scouserach today rach,0
4804,happy mother day ugh sick...school tomorrow watched e news keeping kardashians dreamgirls,0
4805,@dandineen uce pgce went leicester main degree though ...,1
4806,@hobosexual lol. went buy new laptop feb. already knew lol looked anyway walked away sadfaced.,0
4807,@superrzaaap forgot yardsale event ooh pity,0
4808,good morning everyone,1
4809,@hairrocks happy birthday,1
4810,pic wont load twitter,0
4811,@asdquefty yes are gone. enjoy yours,0
4812,@lljessicall sound goood,1
4813,@merabobera wantttt,1
4814,facepanda cool,1
4815,god... im suffering greatly... hair sitting blazing sunshine v v bad sunburn,0
4816,@gfalcone britain s got talent cute little girl. feel sorry her hope simon find time xx,0
4817,good morning happy mother day everyone,1
4818,@werewolfseth really call ma am...wow reality check day lol,1
4819,havin much better day today finished last twilight book yesterday. class start next week get yall,1
4820,missing someonee...,0
4821,@torilovesbradie last thursday yesterday suck missed lunch time ox,0
4822,@kevinrbutters chiangmai month last year loy krathong. best festival ever.,1
4823,runny nose... can t breathe.. terrible feeling...,0
4824,first star trek anything really entertaining.. see harold fly enterprise white castle,1
4825,feeling bit lonely,0
4826,foot hurt...finally bed...will forget crunch over...very productive day today though,1
4827,@a double kind http myloc.me fkl,1
4828,justin timberlake totally rocked snl tonight. ooh happy mother s day another hallmark mkting tool.,1
4829,@breagrant thought one best hero pitty killing good character use thing lol,0
4830,@aussiecynic lol yourock,1
4831,new week new legend make.,1
4832,look like twitter,0
4833,viviann s minee. yummm,1
4834,sleeping soo good woke like min ago n got sick feeling great. wanna go back sleep wide awake.,0
4835,@thestorystarts nothing aimed you joining in...sorry,0
4836,@camilleprats aaaw... that s sweet him. girl friend gots drag hubby quot nite out quot . unless beer. lol,1
4837,moveout fun. thank vt student working make vt best possibly,1
4838,u see dont @shadez,0
